date,ticker,open,high,low,close,volume,price_adjusted
2021-07-12,^MXX,49743.44921875,49878.44140625,49516.3984375,49789.12109375,76648400,49789.12109375
2021-07-13,^MXX,49848.76171875,49892.26953125,49074.73046875,49274.96875,91260500,49274.96875
2021-07-14,^MXX,49424.109375,49520.421875,49177.01171875,49435.87890625,164546700,49435.87890625
2021-07-15,^MXX,49527.1796875,50429.8984375,49494.8984375,50274.8515625,131898000,50274.8515625
2021-07-16,^MXX,50226.671875,50243.80078125,49780.3203125,50148.12890625,102484000,50148.12890625
2021-07-19,^MXX,49960.78125,49960.78125,48598.08984375,49096.46875,132901500,49096.46875
2021-07-20,^MXX,49208.44140625,49546.30078125,49136.6484375,49256.96875,96872600,49256.96875
2021-07-21,^MXX,49249.5,50113.98828125,49249.5,50035.171875,93416700,50035.171875
2021-07-22,^MXX,50081.4609375,50340.1484375,49861.69140625,50240.51171875,108111900,50240.51171875
2021-07-23,^MXX,50324.5703125,50397.109375,50098.55859375,50268.44921875,59065400,50268.44921875
2021-07-26,^MXX,50317.5703125,51140.3515625,50290.83984375,50897.7890625,104723700,50897.7890625
2021-07-27,^MXX,50926.171875,51041.12109375,50606.12890625,50910.53125,144956000,50910.53125
2021-07-28,^MXX,50949.96875,51366.96875,50890.44921875,51344.109375,118638300,51344.109375
2021-07-29,^MXX,51393.26171875,51856.6796875,51282.66015625,51634.6015625,176416800,51634.6015625
2021-07-30,^MXX,51516.66015625,51516.66015625,50783.44921875,50868.3203125,195832800,50868.3203125
2021-08-02,^MXX,50983.80078125,51306.3515625,50795.8984375,50869.48046875,121946900,50869.48046875
2021-08-03,^MXX,50872.26171875,51695.23046875,50669.76953125,51633.91015625,175698100,51633.91015625
2021-08-04,^MXX,51611.28125,51612.53125,50982.2890625,51195.4296875,128723600,51195.4296875
2021-08-05,^MXX,51224.171875,51441.55078125,50977.62890625,51134.9296875,126826300,51134.9296875
2021-08-06,^MXX,51028.76171875,51392.7109375,51018.83984375,51113.8515625,118829900,51113.8515625
2021-08-09,^MXX,51085.94921875,51131.19921875,50806.23828125,50900.4609375,117862700,50900.4609375
2021-08-10,^MXX,50988.26953125,51263.48828125,50817.7890625,51114.16015625,109661500,51114.16015625
2021-08-11,^MXX,51192.91015625,51399.80078125,51068.03125,51311.6015625,122163000,51311.6015625
2021-08-12,^MXX,51292.83984375,51293.05078125,51000.12109375,51049.69140625,126606700,51049.69140625
2021-08-13,^MXX,51103.5703125,51529.0703125,51022.76953125,51490.94140625,100725100,51490.94140625
2021-08-16,^MXX,51380.05078125,51563.671875,51094.73046875,51384.91015625,88687600,51384.91015625
2021-08-17,^MXX,51413.62890625,51634.48046875,51177.55859375,51576.578125,208406000,51576.578125
2021-08-18,^MXX,51592.37890625,52082.5390625,51350.171875,51986.078125,194605400,51986.078125
2021-08-19,^MXX,51809.98828125,51809.98828125,50776.98828125,51099.359375,155079600,51099.359375
2021-08-20,^MXX,51256.25,51593.33984375,50985.80078125,51414.3203125,127164900,51414.3203125
2021-08-23,^MXX,51429.8984375,52227.91015625,51429.8984375,52054.640625,112278800,52054.640625
2021-08-24,^MXX,52022.73046875,52360.98828125,51895.28125,51985,136483500,51985
2021-08-25,^MXX,52193.71875,52381.390625,51946.51171875,52345.390625,123767400,52345.390625
2021-08-26,^MXX,52284.26171875,52420.05859375,51944.5,52290.69140625,154050900,52290.69140625
2021-08-27,^MXX,52492.12890625,52492.12890625,52188.921875,52425.640625,124318800,52425.640625
2021-08-30,^MXX,52431.05078125,52680.5,52127.3203125,52602.0703125,107082500,52602.0703125
2021-08-31,^MXX,52631.328125,53375.890625,52618.46875,53304.73828125,329112800,53304.73828125
2021-09-01,^MXX,53400.26953125,53400.26953125,52131.19921875,52215.5390625,147255900,52215.5390625
2021-09-02,^MXX,52196.98046875,52261.41015625,51939.1484375,52087.46875,115079200,52087.46875
2021-09-03,^MXX,52172.94140625,52205.94921875,51738.8515625,51835.08984375,97441400,51835.08984375
2021-09-06,^MXX,51829.94921875,52367.51953125,51769.53125,52283.109375,20470300,52283.109375
2021-09-07,^MXX,52289.73046875,52289.80859375,51791.640625,51950.44921875,115536800,51950.44921875
2021-09-08,^MXX,51865.48046875,51865.48046875,51378.671875,51469.71875,131633000,51469.71875
2021-09-09,^MXX,51461.26171875,51508.73046875,51193.671875,51395.05859375,132670200,51395.05859375
2021-09-10,^MXX,51511.19921875,51786.71875,51441,51521.80078125,100823300,51521.80078125
2021-09-13,^MXX,51556.828125,52047.3515625,51428.8203125,51496.7109375,108932900,51496.7109375
2021-09-14,^MXX,51507.76171875,51951.76171875,51297.19921875,51815.171875,166224100,51815.171875
2021-09-15,^MXX,51793.578125,52238.5,51782.8984375,52192.328125,174574100,52192.328125
2021-09-17,^MXX,52195.2109375,52195.2109375,51266.33984375,51307.7109375,598584300,51307.7109375
2021-09-20,^MXX,51264.30078125,51264.30078125,50402.921875,50557.6484375,150617700,50557.6484375
2021-09-21,^MXX,50687.4609375,50950.37890625,50491.2890625,50828.12890625,143968300,50828.12890625
2021-09-22,^MXX,50879.62890625,51577.55859375,50852.03125,51338.33984375,134806300,51338.33984375
2021-09-23,^MXX,51342.12890625,51590.69921875,51306.94140625,51464.26953125,180099100,51464.26953125
2021-09-24,^MXX,51378.921875,51426.33984375,51036.4609375,51105.7109375,111610200,51105.7109375
2021-09-27,^MXX,51124.421875,51690.94921875,51047.94140625,51598.53125,132819900,51598.53125
2021-09-28,^MXX,51609.5390625,51616.9296875,50877.21875,50925.51953125,169423900,50925.51953125
2021-09-29,^MXX,50994.359375,51287.87890625,50782.30078125,51084.609375,199580000,51084.609375
2021-09-30,^MXX,51189.91015625,51409.390625,50963.828125,51385.55078125,196392600,51385.55078125
2021-10-01,^MXX,51376.69140625,51387.25,50850.6484375,51060.05078125,128083100,51060.05078125
2021-10-04,^MXX,51066.23828125,51401.890625,50757.859375,50862.94140625,95816200,50862.94140625
2021-10-05,^MXX,50904.9609375,51078.8515625,50810.828125,51056.94140625,144501500,51056.94140625
2021-10-06,^MXX,50994.421875,51020.01171875,50558.16015625,50974.48828125,152504600,50974.48828125
2021-10-07,^MXX,51085.859375,51453.5390625,50838.96875,50876.98046875,217620300,50876.98046875
2021-10-08,^MXX,50899.33984375,51398.44921875,50852.6484375,51136.62109375,124815100,51136.62109375
2021-10-11,^MXX,51134.6015625,51801.46875,51134.6015625,51646.75,98687800,51646.75
2021-10-12,^MXX,51755.23046875,52068.859375,51690.48046875,51835.87890625,124395700,51835.87890625
2021-10-13,^MXX,51917.7109375,51991.0703125,51518.2109375,51812.87109375,179795700,51812.87109375
2021-10-14,^MXX,51929.75,52302.078125,51929.75,52140.23828125,169512300,52140.23828125
2021-10-15,^MXX,52240.94140625,52849.87890625,52240.94140625,52798.37890625,172591700,52798.37890625
2021-10-18,^MXX,52834.7109375,52942.26171875,52538.12109375,52686.03125,127994100,52686.03125
2021-10-19,^MXX,52672.4609375,52733.609375,52242.73046875,52402.73046875,127364900,52402.73046875
2021-10-20,^MXX,52336.62890625,52688.21875,52234.78125,52298.19921875,130915600,52298.19921875
2021-10-21,^MXX,52236.1015625,52252.390625,51521.94140625,52020.05078125,170061400,52020.05078125
2021-10-22,^MXX,51970.578125,52250.55078125,51737.390625,51889.66015625,142807500,51889.66015625
2021-10-25,^MXX,51892.3203125,52144.96875,51655.9609375,51833.80078125,123948700,51833.80078125
2021-10-26,^MXX,52051.62890625,52244.71875,51885.62890625,52206.58984375,138935500,52206.58984375
2021-10-27,^MXX,52189.609375,52194.23046875,51648.859375,51714.6015625,118290800,51714.6015625
2021-10-28,^MXX,51762,51767.421875,51200.3984375,51248.83984375,151378500,51248.83984375
2021-10-29,^MXX,51193.83984375,51503.578125,50997.109375,51309.83984375,145758900,51309.83984375
2021-11-01,^MXX,51353.609375,51880.01953125,51353.609375,51653.26171875,91186600,51653.26171875
2021-11-03,^MXX,51648.83984375,51965.51953125,51503.12890625,51876.80859375,203221300,51876.80859375
2021-11-04,^MXX,51838.62890625,51967.41015625,51338.69140625,51873.4609375,182211500,51873.4609375
2021-11-05,^MXX,51907.26953125,52220.3984375,51779.23828125,51977.9609375,197701000,51977.9609375
2021-11-08,^MXX,52000.2109375,52577.328125,51979.51171875,52251.48828125,201344200,52251.48828125
2021-11-09,^MXX,52250.48828125,52340,51778.03125,52114.12109375,183571400,52114.12109375
2021-11-10,^MXX,52153.94140625,52171.25,51590.51953125,51704.3984375,127670700,51704.3984375
2021-11-11,^MXX,51767.80078125,51815.51171875,51514.87890625,51707.01171875,134926600,51707.01171875
2021-11-12,^MXX,51739.87890625,51937.37109375,51350.359375,51432.5390625,184078600,51432.5390625
2021-11-16,^MXX,51422.12890625,51585.640625,51000.91015625,51161.5,211551200,51161.5
2021-11-17,^MXX,51197.98046875,51210.83984375,50678.33984375,51045.1015625,134527900,51045.1015625
2021-11-18,^MXX,51134.91015625,51243.96875,50552.44921875,50831.94921875,162724400,50831.94921875
2021-11-19,^MXX,50724.2890625,50891.390625,50535.109375,50811.30078125,143936400,50811.30078125
2021-11-22,^MXX,50864.01171875,50945.890625,50407.28125,50497.078125,136095800,50497.078125
2021-11-23,^MXX,50447.828125,51182.78125,50437.76953125,51116.3203125,150734000,51116.3203125
2021-11-24,^MXX,51157.05859375,51236.578125,50639.4296875,50848.03125,181050100,50848.03125
2021-11-25,^MXX,50838.2109375,50887.87890625,50580.48828125,50625,52596300,50625
2021-11-26,^MXX,50480.5,50480.5,49064.671875,49492.51953125,170088800,49492.51953125
2021-11-29,^MXX,49520.30078125,49875.69140625,49268.76953125,49796.30078125,242967200,49796.30078125
2021-11-30,^MXX,49623.3984375,49873.859375,49116.94140625,49698.71875,840279400,49698.71875
2021-12-01,^MXX,49879.76171875,50752.12109375,49869.01171875,50007.16015625,223344700,50007.16015625
2021-12-02,^MXX,50032.21875,50956.1484375,49900.80078125,50927.37890625,159026600,50927.37890625
2021-12-03,^MXX,50870.66015625,51413.05859375,50528.8984375,50597.2890625,181641200,50597.2890625
2021-12-06,^MXX,50590.859375,50842.3515625,50445.25,50605.55859375,125368500,50605.55859375
2021-12-07,^MXX,50690.1484375,51009.75,50501.19140625,50918.28125,181685300,50918.28125
2021-12-08,^MXX,50929.26171875,51121,50722.390625,51056.26953125,143869000,51056.26953125
2021-12-09,^MXX,51060.8203125,51305.44140625,50785.19921875,51238.01953125,147693500,51238.01953125
2021-12-10,^MXX,51194.23046875,51240.19140625,50935.6484375,51213.48046875,121603300,51213.48046875
2021-12-13,^MXX,51214.609375,51218.96875,50327.078125,50419.171875,246013200,50419.171875
2021-12-14,^MXX,50401.21875,51481.69921875,50291.01953125,51241.46875,238023800,51241.46875
2021-12-15,^MXX,51141.390625,51291.03125,50728.98828125,51163.66015625,182077000,51163.66015625
2021-12-16,^MXX,51264.55859375,51899.87109375,51147.28125,51384.05859375,142780800,51384.05859375
2021-12-17,^MXX,51296.05859375,52477.828125,51227.19921875,52379.37109375,510546300,52379.37109375
2021-12-20,^MXX,52333.26171875,52333.26171875,51319.55078125,51623.859375,121895900,51623.859375
2021-12-21,^MXX,51916.01953125,52188.41015625,51593.921875,52085.28125,144351900,52085.28125
2021-12-22,^MXX,52146.01171875,52450.8515625,51956.98828125,52403.05078125,113832100,52403.05078125
2021-12-23,^MXX,52413.55859375,52872.73828125,52355.3515625,52650.91015625,96501500,52650.91015625
2021-12-24,^MXX,52615.28125,52901.71875,52548.58984375,52853.37890625,5240400,52853.37890625
2021-12-27,^MXX,52853.66015625,53309.51171875,52558.8515625,53259.55859375,60916800,53259.55859375
2021-12-28,^MXX,53201.69140625,53630.53125,53106.3984375,53238.48046875,84095500,53238.48046875
2021-12-29,^MXX,53223.76171875,53500.3203125,52668.33984375,52748.9296875,57322300,52748.9296875
2021-12-30,^MXX,52809.78125,53253.62109375,52752.73046875,53175.25,83757300,53175.25
2021-12-31,^MXX,53099.76953125,53387.21875,53011.0703125,53272.44140625,48616100,53272.44140625
2022-01-03,^MXX,53278.109375,53603.828125,52901.7109375,52941.01171875,56603700,52941.01171875
2022-01-04,^MXX,53073.078125,53334,52888.73046875,53016.78125,105053500,53016.78125
2022-01-05,^MXX,52927.53125,53253.0703125,52909.7890625,53024.1484375,110514300,53024.1484375
2022-01-06,^MXX,52964.671875,53145.80859375,52768.80859375,53055.30859375,145921900,53055.30859375
2022-01-07,^MXX,53020.12890625,53244.91015625,52896.25,53202.109375,104193500,53202.109375
2022-01-10,^MXX,53202.83984375,53301.94140625,52809.109375,52835.76171875,116966800,52835.76171875
2022-01-11,^MXX,52841.05078125,53121.46875,52740.3515625,53061.921875,167682100,53061.921875
2022-01-12,^MXX,53068.12109375,53991.328125,53068.12109375,53951.140625,161608700,53951.140625
2022-01-13,^MXX,53981.55078125,54102.48828125,53793.75,53930.44921875,172794800,53930.44921875
2022-01-14,^MXX,53824.76953125,53861.7109375,53476.91015625,53744.921875,135837800,53744.921875
2022-01-17,^MXX,53742.37109375,54219.140625,53742.37109375,53973.26953125,34731100,53973.26953125
2022-01-18,^MXX,53985.4609375,53987.62890625,53187.4609375,53232.19921875,141857000,53232.19921875
2022-01-19,^MXX,53239.98828125,53402.44140625,52679.1796875,52823.23046875,159266300,52823.23046875
2022-01-20,^MXX,52826.23046875,53017.390625,52424.69921875,52508.3515625,144882400,52508.3515625
2022-01-21,^MXX,52432.0703125,52432.0703125,51386.6796875,51599.37890625,192929500,51599.37890625
2022-01-24,^MXX,51578.421875,51578.421875,49673.640625,50890.58984375,212713200,50890.58984375
2022-01-25,^MXX,50792,51285.48046875,50006.6484375,51104.390625,220721800,51104.390625
2022-01-26,^MXX,51314.26953125,51507.87890625,50871.6796875,51037.05078125,199201500,51037.05078125
2022-01-27,^MXX,51208.23046875,51282.03125,50408.578125,50466.01953125,203835100,50466.01953125
2022-01-28,^MXX,50522,50919.37890625,50101.9296875,50661.859375,214808200,50661.859375
2022-01-31,^MXX,50670.28125,51569.26171875,50631.62109375,51330.8515625,229565500,51330.8515625
2022-02-01,^MXX,51511.26953125,51856.28125,51290.7890625,51782.671875,138327000,51782.671875
2022-02-02,^MXX,51849.76171875,52120.640625,51766.16015625,52023.26953125,98044700,52023.26953125
2022-02-03,^MXX,51846.44921875,51885.37109375,51099.890625,51145.109375,147091600,51145.109375
2022-02-04,^MXX,51101.23046875,51436.94140625,50850.3203125,51255.30859375,122401900,51255.30859375
2022-02-08,^MXX,51281.26171875,52340.03125,51011.87109375,52294.578125,175285900,52294.578125
2022-02-09,^MXX,52470.73828125,52816.7890625,52314.05078125,52761.91015625,178162400,52761.91015625
2022-02-10,^MXX,52679.94140625,52903.1484375,52371.9296875,52599.578125,256316700,52599.578125
2022-02-11,^MXX,52512.05859375,53630.05078125,52468.03125,53229.26171875,188380600,53229.26171875
2022-02-14,^MXX,53232.26171875,53232.26171875,52161.671875,52334.73046875,218800100,52334.73046875
2022-02-15,^MXX,52430.3515625,53520.23046875,52410.2890625,53210.94140625,189081300,53210.94140625
2022-02-16,^MXX,53188.8984375,53901.91015625,53051.609375,53680.859375,171986900,53680.859375
2022-02-17,^MXX,53613.5390625,53680.2890625,52606.9609375,52712.05859375,147050500,52712.05859375
2022-02-18,^MXX,52723.48828125,52828.51953125,52218.30859375,52281.53125,126987300,52281.53125
2022-02-21,^MXX,52281.53125,52302.421875,51762.05078125,52025.1796875,39446100,52025.1796875
2022-02-22,^MXX,52075.828125,52664.37890625,51928.28125,52600.44921875,186724800,52600.44921875
2022-02-23,^MXX,52610.62890625,52610.62890625,51252.6484375,51362.94921875,259407900,51362.94921875
2022-02-24,^MXX,50727.9296875,51589.96875,50003.08984375,51454.05078125,240722300,51454.05078125
2022-02-25,^MXX,51488.578125,52600.05078125,51439.6484375,52555.6015625,201522500,52555.6015625
2022-02-28,^MXX,52528.7109375,53600.12109375,51990.91015625,53400.609375,951227400,53400.609375
2022-03-01,^MXX,53403.890625,53855.4609375,52880.98046875,53168.8203125,182506700,53168.8203125
2022-03-02,^MXX,53292.94921875,53610.0703125,53059.01171875,53300.66015625,198225700,53300.66015625
2022-03-03,^MXX,53297.7890625,54095.6484375,53235.5703125,53528.01171875,216851700,53528.01171875
2022-03-04,^MXX,53450.5,53450.5,52691.76171875,53322.05078125,226441200,53322.05078125
2022-03-07,^MXX,53354.94140625,53354.94140625,51884.078125,52312.609375,239255300,52312.609375
2022-03-08,^MXX,52393.4609375,53555.91015625,52096.01171875,53288.23046875,266746200,53288.23046875
2022-03-09,^MXX,53202.30078125,54000.03125,53202.30078125,53911.76171875,221895300,53911.76171875
2022-03-10,^MXX,53802.94921875,54019.4296875,53316.01953125,53387.62109375,189252400,53387.62109375
2022-03-11,^MXX,53514.8203125,53806.2109375,53181.6796875,53300.69921875,152584900,53300.69921875
2022-03-14,^MXX,53300.69921875,53300.69921875,52427.578125,52807.62109375,242372000,52807.62109375
2022-03-15,^MXX,52735.69140625,53121.390625,52437.05078125,53010.01171875,324397600,53010.01171875
2022-03-16,^MXX,52997.109375,53939.87890625,52997.109375,53411.87890625,239444000,53411.87890625
2022-03-17,^MXX,53456.48046875,54447.0390625,53277.421875,54364.51171875,186804900,54364.51171875
2022-03-18,^MXX,54413.91015625,55788.87109375,53815.4296875,55467.05859375,770890800,55467.05859375
2022-03-22,^MXX,55468.109375,55902.28125,55205.640625,55722.48046875,244986500,55722.48046875
2022-03-23,^MXX,55634.9609375,55712.8203125,55026.421875,55154.6796875,155675600,55154.6796875
2022-03-24,^MXX,55198.5390625,55907.48828125,54990.0703125,55829.859375,163274100,55829.859375
2022-03-25,^MXX,55833.1484375,55850.828125,55004.37890625,55436.05078125,145206600,55436.05078125
2022-03-28,^MXX,55436.44921875,55779.73046875,55335.859375,55685.140625,122106400,55685.140625
2022-03-29,^MXX,55590.46875,56276.390625,55517.3203125,56111.2109375,244298600,56111.2109375
2022-03-30,^MXX,56129.46875,56174.55859375,55526.96875,55814.98828125,214854100,55814.98828125
2022-03-31,^MXX,55811.3984375,56730.53125,55811.3984375,56536.6796875,226310800,56536.6796875
2022-04-01,^MXX,56530.55859375,57064.16015625,56274.78125,56609.5390625,184368800,56609.5390625
2022-04-04,^MXX,56610.03125,56783.6796875,56181.33984375,56313.2109375,102837400,56313.2109375
2022-04-05,^MXX,56218.23046875,56296.12109375,55395.01171875,55547.2890625,179414900,55547.2890625
2022-04-06,^MXX,55562.96875,55851.26171875,55323,55438.73046875,188733200,55438.73046875
2022-04-07,^MXX,55494.69921875,55646.2890625,55195.51171875,55280.58984375,241694700,55280.58984375
2022-04-08,^MXX,55338.640625,55350.05859375,54591.73046875,54687.25,117204900,54687.25
2022-04-11,^MXX,54678.05078125,54678.05078125,54279.6484375,54463.828125,115515000,54463.828125
2022-04-12,^MXX,54624.30078125,54809.109375,53750.828125,53907.25,186074800,53907.25
2022-04-13,^MXX,53976.8203125,54414.12109375,53697.421875,54172.62109375,102401200,54172.62109375
2022-04-18,^MXX,54172.62109375,54582.7890625,54063.78125,54139.69140625,101327700,54139.69140625
2022-04-19,^MXX,54219.609375,54718.33984375,54175.48046875,54633.76171875,154399600,54633.76171875
2022-04-20,^MXX,54676.05859375,54695.19140625,53771.48828125,53831.0390625,185718700,53831.0390625
2022-04-21,^MXX,53997.671875,54329.3203125,53077.98828125,53267.30859375,154712000,53267.30859375
2022-04-22,^MXX,53258.3203125,53641.01171875,53027.19921875,53191.78125,143319000,53191.78125
2022-04-25,^MXX,53183.12109375,53183.12109375,52509.44921875,52640.828125,183382500,52640.828125
2022-04-26,^MXX,52699.1796875,52894.05078125,52324.66015625,52512.7109375,185412800,52512.7109375
2022-04-27,^MXX,52627.1796875,52807.08984375,52212.640625,52351.2109375,160228000,52351.2109375
2022-04-28,^MXX,52792.51953125,52793.87109375,51658.109375,52614.171875,231710500,52614.171875
2022-04-29,^MXX,52502.5,52809.37890625,51315.0390625,51417.96875,214867600,51417.96875
2022-05-02,^MXX,51426.26953125,51922.7109375,51125.71875,51887.46875,128409600,51887.46875
2022-05-03,^MXX,51896.171875,51896.8515625,50954.98828125,51066.55859375,161134800,51066.55859375
2022-05-04,^MXX,51032.23828125,51565.6015625,50588.921875,51432.62890625,149755900,51432.62890625
2022-05-05,^MXX,51264.609375,51264.609375,50357.55078125,50529.94921875,202483000,50529.94921875
2022-05-06,^MXX,50435.609375,50435.609375,49451.28125,49541.80859375,163382400,49541.80859375
2022-05-09,^MXX,49419.01953125,49419.01953125,48669.2109375,49057.4609375,161518100,49057.4609375
2022-05-10,^MXX,49149.19140625,49435.5390625,49005.01171875,49115.859375,257006900,49115.859375
2022-05-11,^MXX,49087.26171875,49618.3515625,49005.890625,49276.23046875,234792100,49276.23046875
2022-05-12,^MXX,49061.12109375,49732.05078125,48701.25,49309.3203125,249591800,49309.3203125
2022-05-13,^MXX,49486.109375,49726.51953125,49127.2890625,49579.8984375,212868300,49579.8984375
2022-05-16,^MXX,49604.94921875,50823.0390625,49472.51171875,50563.98046875,177674700,50563.98046875
2022-05-17,^MXX,50781.7890625,51634.19140625,50739.66015625,51464.03125,204554800,51464.03125
2022-05-18,^MXX,51390.51953125,51390.51953125,49990.48828125,50394.03125,304797400,50394.03125
2022-05-19,^MXX,50212.98046875,51590.328125,50050.4609375,51289.91015625,238825200,51289.91015625
2022-05-20,^MXX,51512.44921875,51868.44140625,51326.9296875,51518.30078125,202798600,51518.30078125
2022-05-23,^MXX,51621.71875,51989.01953125,51341.19140625,51376.890625,139723000,51376.890625
2022-05-24,^MXX,51149.46875,51374.3984375,50866.1484375,51304.0390625,241737800,51304.0390625
2022-05-25,^MXX,51243.94921875,52082.46875,51216.98828125,51717.0703125,281231100,51717.0703125
2022-05-26,^MXX,52203.69140625,52295.3203125,52058.3203125,52143,183854400,52143
2022-05-27,^MXX,52154.25,52617.30859375,51871.921875,52463.55078125,172807100,52463.55078125
2022-05-30,^MXX,52438.7890625,52745.98046875,51922.46875,52162.078125,83107700,52162.078125
2022-05-31,^MXX,52116.37109375,52290.1796875,51269.51953125,51752.53125,1347137000,51752.53125
2022-06-01,^MXX,51739.87109375,51820.6796875,51309.58984375,51506.1484375,173881500,51506.1484375
2022-06-02,^MXX,51522.1796875,51545.51953125,50641.78125,50971.37890625,193382200,50971.37890625
2022-06-03,^MXX,50874.171875,50919.37890625,50482.8515625,50689.05078125,154569900,50689.05078125
2022-06-06,^MXX,50723.91015625,51029.28125,50014.671875,50060.53125,116109400,50060.53125
2022-06-07,^MXX,49840.71875,50183.8203125,49409.73046875,50139.19921875,138432800,50139.19921875
2022-06-08,^MXX,50088.94140625,50192.359375,49629.03125,49819.30078125,165133200,49819.30078125
2022-06-09,^MXX,49854.73046875,50012.62109375,49229.80859375,49290.21875,154551700,49290.21875
2022-06-10,^MXX,49147.19921875,49147.19921875,48398.78125,48471.51953125,137514100,48471.51953125
2022-06-13,^MXX,48408.19921875,48717.671875,47775.83984375,48445.30078125,251393900,48445.30078125
2022-06-14,^MXX,48557.46875,48677.109375,48083.16015625,48164.46875,191851500,48164.46875
2022-06-15,^MXX,48388.1484375,48610.30078125,48137.6484375,48344.96875,175223100,48344.96875
2022-06-16,^MXX,48202.44921875,48202.44921875,47323.359375,47558.51171875,212049600,47558.51171875
2022-06-17,^MXX,47682.91015625,48156.7109375,47488.30078125,48016.23046875,732174800,48016.23046875
2022-06-20,^MXX,47996.71875,48007.21875,47680.1484375,47780.71875,40474000,47780.71875
2022-06-21,^MXX,47761.48046875,48321.171875,47732.421875,48104.37890625,131257800,48104.37890625
2022-06-22,^MXX,47878.140625,47878.140625,47076.26953125,47144.359375,146701200,47144.359375
2022-06-23,^MXX,47175.6796875,47222.62109375,46547.2109375,46657.87890625,157675800,46657.87890625
2022-06-24,^MXX,46642.41015625,47852.91015625,46344.94140625,47741.5,175537000,47741.5
2022-06-27,^MXX,47781.3515625,48390.859375,47696.421875,48294.828125,124213200,48294.828125
2022-06-28,^MXX,48363.7890625,48796.23046875,48049.8984375,48435.44921875,181975500,48435.44921875
2022-06-29,^MXX,48446.2890625,48532.6796875,47916.8515625,48061.609375,170560000,48061.609375
2022-06-30,^MXX,47918.62890625,47918.62890625,47188.28125,47524.44921875,228806100,47524.44921875
2022-07-01,^MXX,47543.3515625,47910.6796875,47135.1796875,47743.1484375,94921000,47743.1484375
2022-07-04,^MXX,47740.3203125,48584.140625,47705.26953125,48036.37890625,39309500,48036.37890625
2022-07-05,^MXX,47987.58984375,47987.58984375,46940.921875,47503.21875,140760700,47503.21875
2022-07-06,^MXX,47572.94140625,47778.94921875,47292.08984375,47722.2890625,139454100,47722.2890625
2022-07-07,^MXX,47828.33984375,48056.9296875,47311.98046875,47374.37890625,200398800,47374.37890625
2022-07-08,^MXX,47214.7109375,47624.08984375,46927.0703125,47582.109375,120673200,47582.109375
2022-07-11,^MXX,47541.4609375,47572.58984375,47182.8984375,47369.890625,88214700,47369.890625
2022-07-12,^MXX,47310.80078125,47800.359375,47310.80078125,47651.51953125,159926100,47651.51953125
2022-07-13,^MXX,47448.30859375,47706.140625,46882.1484375,47461.3515625,196275800,47461.3515625
2022-07-14,^MXX,47325.5390625,47357.109375,46581.3203125,46741.30859375,149203900,46741.30859375
2022-07-15,^MXX,46819.37890625,47121.12109375,46691.76171875,47075.87109375,83235300,47075.87109375
2022-07-18,^MXX,47198.01171875,47482.75,46855.2109375,46923.19921875,84307500,46923.19921875
2022-07-19,^MXX,47090.23046875,47511.1484375,46805.890625,47259.23046875,123132600,47259.23046875
2022-07-20,^MXX,47213.01953125,47348.421875,46964.390625,47132.48828125,109174900,47132.48828125
2022-07-21,^MXX,47223.1015625,47488.28125,46767.73828125,47416.37109375,118342500,47416.37109375
2022-07-22,^MXX,47477.69140625,47595.7890625,47165.37890625,47264.859375,110077800,47264.859375
2022-07-25,^MXX,47254.55078125,47577.44140625,47154.21875,47202.640625,97196700,47202.640625
2022-07-26,^MXX,47217.37890625,47265.859375,46485.578125,46674.30078125,146328800,46674.30078125
2022-07-27,^MXX,46794.69140625,46919.55859375,46164.26953125,46842.921875,171553400,46842.921875
2022-07-28,^MXX,46846.390625,48174.26953125,46846.390625,48112.26953125,155700600,48112.26953125
2022-07-29,^MXX,48057.7890625,48338.8984375,48017.05859375,48144.328125,231038800,48144.328125
2022-08-01,^MXX,48094.46875,48417.03125,47321.53125,47384.55859375,140579600,47384.55859375
2022-08-02,^MXX,47378.3515625,47429.0390625,46639.109375,46902.69140625,170767900,46902.69140625
2022-08-03,^MXX,46997.328125,47218.05078125,46742.94140625,46989.609375,177168600,46989.609375
2022-08-04,^MXX,47063.01171875,47870.48046875,46528,46916.171875,183020000,46916.171875
2022-08-05,^MXX,46688.19140625,47023.76171875,46283.75,46723.4296875,137289900,46723.4296875
2022-08-08,^MXX,46787.91015625,47422.37109375,46787.91015625,47354.859375,162831900,47354.859375
2022-08-09,^MXX,47148.12890625,47349.44140625,47050.1796875,47241.80859375,141712900,47241.80859375
2022-08-10,^MXX,47349.5703125,48311.921875,47349.5703125,47808.2109375,182307700,47808.2109375
2022-08-11,^MXX,47876.66015625,48536.66015625,47691.078125,48460.55078125,203934500,48460.55078125
2022-08-12,^MXX,48546.98828125,48909.171875,48429.69140625,48853.37109375,119225000,48853.37109375
2022-08-15,^MXX,48770.30859375,48896.1015625,48595.12890625,48638.359375,92224300,48638.359375
2022-08-16,^MXX,48624.94921875,48944.48828125,48537.37890625,48801.6796875,156297900,48801.6796875
2022-08-17,^MXX,48786.30078125,48828.890625,48406.44140625,48734.0390625,128935100,48734.0390625
2022-08-18,^MXX,48796.890625,48796.890625,48270.23046875,48729.80078125,104554100,48729.80078125
2022-08-19,^MXX,48677.98046875,48698.03125,48386.4296875,48463.26171875,92410900,48463.26171875
